nan,nan,3.345724907063197251e-01,nan,nan
4.216216216216216450e-01,nan,4.948453608247422864e-01,nan,4.871794871794871695e-01
4.262295081967213406e-01,nan,5.384615384615385469e-01,nan,4.615384615384615641e-01
3.396226415094339979e-01,nan,5.113636363636363535e-01,4.255319148936170109e-02,4.651162790697674354e-01
2.857142857142857539e-01,1.276595744680850963e-01,5.263157894736841813e-01,1.200000000000000094e-01,4.677419354838709409e-01
2.142857142857142738e-01,2.307692307692307820e-01,5.487804878048780921e-01,1.923076923076923184e-01,4.677419354838709409e-01
3.333333333333333148e-01,4.062500000000000000e-01,5.961538461538461453e-01,5.050505050505049720e-01,4.628099173553719137e-01
4.242424242424241987e-01,5.217391304347825942e-01,5.833333333333333703e-01,5.148514851485148647e-01,4.827586206896551380e-01
4.864864864864865135e-01,5.599999999999999423e-01,5.806451612903225090e-01,5.252525252525251931e-01,5.420560747663552004e-01
5.405405405405404595e-01,5.999999999999999778e-01,5.476190476190475609e-01,5.233644859813084693e-01,6.019417475728155997e-01
5.277777777777776791e-01,5.925925925925926707e-01,5.432098765432098464e-01,5.272727272727272263e-01,5.961538461538461453e-01
5.070422535211267512e-01,5.925925925925926707e-01,5.609756097560976151e-01,5.420560747663550893e-01,5.794392523364486625e-01
5.352112676056338669e-01,5.853658536585365502e-01,5.411764705882352589e-01,5.490196078431373028e-01,5.740740740740741810e-01
5.405405405405404595e-01,6.117647058823529882e-01,5.952380952380952328e-01,5.599999999999999423e-01,6.095238095238095788e-01
5.714285714285715079e-01,6.206896551724139233e-01,6.117647058823528772e-01,5.684210526315789380e-01,5.961538461538461453e-01
6.419753086419753840e-01,6.363636363636363535e-01,6.265060240963854499e-01,5.894736842105263719e-01,6.138613861386139625e-01
6.075949367088606667e-01,6.222222222222222321e-01,6.506024096385543132e-01,6.041666666666666297e-01,6.199999999999999956e-01
6.500000000000000222e-01,6.222222222222222321e-01,6.341463414634145312e-01,6.185567010309277469e-01,6.464646464646464086e-01
6.746987951807229544e-01,6.521739130434782705e-01,6.500000000000000222e-01,6.250000000000000000e-01,6.391752577319586015e-01
6.823529411764706065e-01,6.593406593406593297e-01,6.500000000000000222e-01,6.250000000000000000e-01,6.458333333333332593e-01
6.896551724137931494e-01,6.666666666666666297e-01,6.500000000000000222e-01,6.391752577319588235e-01,6.595744680851063357e-01
7.058823529411764053e-01,6.593406593406593297e-01,6.075949367088607778e-01,6.391752577319588235e-01,6.458333333333332593e-01
7.191011235955055980e-01,6.896551724137931494e-01,6.585365853658535773e-01,6.736842105263157743e-01,6.736842105263157743e-01
7.126436781609195581e-01,6.896551724137931494e-01,6.976744186046510698e-01,6.736842105263157743e-01,7.096774193548387455e-01
7.294117647058823151e-01,7.045454545454544748e-01,7.356321839080459668e-01,6.947368421052630971e-01,7.526881720430108613e-01
7.469879518072289892e-01,7.191011235955057090e-01,7.499999999999998890e-01,6.947368421052630971e-01,7.526881720430108613e-01
7.469879518072289892e-01,7.191011235955057090e-01,7.499999999999998890e-01,6.947368421052630971e-01,7.526881720430108613e-01
7.560975609756097615e-01,7.272727272727272929e-01,7.912087912087911734e-01,7.096774193548386345e-01,7.446808510638297518e-01
7.654320987654322783e-01,7.272727272727272929e-01,7.692307692307692735e-01,7.096774193548386345e-01,7.578947368421052877e-01
7.654320987654322783e-01,7.272727272727272929e-01,7.692307692307692735e-01,7.252747252747252515e-01,7.628865979381442841e-01
7.654320987654322783e-01,7.272727272727272929e-01,7.826086956521738358e-01,7.415730337078650924e-01,7.755102040816325148e-01
7.654320987654322783e-01,6.976744186046511809e-01,7.826086956521738358e-01,7.415730337078650924e-01,7.600000000000000089e-01
7.560975609756097615e-01,6.976744186046511809e-01,7.826086956521738358e-01,7.272727272727272929e-01,7.800000000000000266e-01
7.560975609756097615e-01,6.666666666666667407e-01,7.956989247311828661e-01,7.441860465116278966e-01,7.572815533980581382e-01
7.804878048780488076e-01,6.666666666666667407e-01,8.210526315789473673e-01,7.441860465116278966e-01,7.920792079207921166e-01
7.804878048780488076e-01,6.506024096385542022e-01,8.163265306122449161e-01,7.469879518072289892e-01,8.039215686274510109e-01
7.804878048780488076e-01,6.506024096385542022e-01,8.163265306122449161e-01,7.380952380952380265e-01,8.118811881188118251e-01
7.804878048780488076e-01,6.506024096385542022e-01,8.163265306122449161e-01,7.380952380952380265e-01,8.118811881188118251e-01
7.804878048780488076e-01,6.746987951807229544e-01,8.041237113402062153e-01,7.619047619047618625e-01,8.039215686274510109e-01
7.804878048780488076e-01,6.746987951807229544e-01,8.163265306122449161e-01,7.710843373493975195e-01,8.039215686274510109e-01
7.999999999999999334e-01,6.746987951807229544e-01,8.367346938775510612e-01,7.710843373493975195e-01,8.269230769230768718e-01
7.999999999999999334e-01,6.746987951807229544e-01,8.333333333333333703e-01,7.710843373493975195e-01,8.301886792452830566e-01
7.999999999999999334e-01,6.913580246913580973e-01,8.333333333333333703e-01,7.857142857142855874e-01,8.224299065420560551e-01
7.848101265822784445e-01,6.913580246913580973e-01,8.541666666666666297e-01,8.192771084337349130e-01,8.256880733944955697e-01
7.848101265822784445e-01,7.000000000000000666e-01,8.421052631578948011e-01,8.095238095238095344e-01,8.181818181818182323e-01
7.750000000000000222e-01,6.923076923076922906e-01,8.421052631578948011e-01,8.333333333333332593e-01,8.288288288288289118e-01
7.750000000000000222e-01,6.923076923076922906e-01,8.510638297872340496e-01,8.333333333333332593e-01,8.214285714285715079e-01
7.750000000000000222e-01,6.923076923076922906e-01,8.510638297872340496e-01,8.333333333333332593e-01,8.214285714285715079e-01
7.594936708860760000e-01,6.753246753246753276e-01,8.510638297872340496e-01,8.433734939759037763e-01,8.173913043478260310e-01
7.594936708860760000e-01,6.753246753246753276e-01,8.510638297872340496e-01,8.433734939759037763e-01,8.173913043478260310e-01
7.594936708860760000e-01,6.753246753246753276e-01,8.510638297872340496e-01,8.433734939759037763e-01,8.173913043478260310e-01
7.594936708860760000e-01,6.753246753246753276e-01,8.631578947368421240e-01,8.433734939759037763e-01,8.245614035087719396e-01
7.594936708860760000e-01,6.753246753246753276e-01,8.631578947368421240e-01,8.433734939759037763e-01,8.245614035087719396e-01
7.594936708860760000e-01,6.753246753246753276e-01,8.631578947368421240e-01,8.433734939759037763e-01,8.245614035087719396e-01
7.594936708860760000e-01,6.753246753246753276e-01,8.631578947368421240e-01,8.433734939759037763e-01,8.245614035087719396e-01
7.594936708860760000e-01,6.753246753246753276e-01,8.631578947368421240e-01,8.433734939759037763e-01,8.245614035087719396e-01
7.594936708860760000e-01,6.753246753246753276e-01,8.659793814432988901e-01,8.433734939759037763e-01,8.214285714285715079e-01
7.750000000000000222e-01,6.753246753246753276e-01,8.659793814432988901e-01,8.571428571428570953e-01,8.363636363636363091e-01
7.750000000000000222e-01,6.753246753246753276e-01,8.484848484848485084e-01,8.571428571428570953e-01,8.333333333333333703e-01
8.048780487804878536e-01,6.753246753246753276e-01,8.484848484848485084e-01,8.571428571428570953e-01,8.490566037735849392e-01
8.048780487804878536e-01,6.753246753246753276e-01,8.484848484848485084e-01,8.470588235294117530e-01,8.571428571428572063e-01
8.048780487804878536e-01,6.753246753246753276e-01,8.484848484848485084e-01,8.372093023255814392e-01,8.653846153846154188e-01
8.048780487804878536e-01,6.753246753246753276e-01,8.599999999999999867e-01,8.372093023255814392e-01,8.737864077669904583e-01
8.048780487804878536e-01,6.753246753246753276e-01,8.599999999999999867e-01,8.275862068965518237e-01,8.823529411764705621e-01
8.048780487804878536e-01,6.753246753246753276e-01,8.599999999999999867e-01,8.181818181818183433e-01,8.910891089108911034e-01
8.048780487804878536e-01,6.753246753246753276e-01,8.599999999999999867e-01,8.181818181818183433e-01,8.910891089108911034e-01
8.048780487804878536e-01,6.753246753246753276e-01,8.599999999999999867e-01,8.181818181818183433e-01,8.910891089108911034e-01
7.901234567901235240e-01,6.753246753246753276e-01,8.431372549019608975e-01,8.181818181818183433e-01,8.800000000000000044e-01
7.999999999999999334e-01,6.842105263157894912e-01,8.431372549019608975e-01,8.000000000000001554e-01,8.800000000000000044e-01
7.999999999999999334e-01,6.933333333333333570e-01,8.349514563106796849e-01,8.000000000000001554e-01,8.800000000000000044e-01
7.999999999999999334e-01,6.933333333333333570e-01,8.349514563106796849e-01,8.000000000000001554e-01,8.800000000000000044e-01
8.148148148148147696e-01,6.849315068493150305e-01,8.349514563106796849e-01,7.912087912087911734e-01,8.800000000000000044e-01
8.148148148148147696e-01,6.849315068493150305e-01,8.349514563106796849e-01,7.912087912087911734e-01,8.800000000000000044e-01
8.148148148148147696e-01,6.849315068493150305e-01,8.349514563106796849e-01,7.912087912087911734e-01,8.800000000000000044e-01
7.999999999999999334e-01,6.849315068493150305e-01,8.349514563106796849e-01,7.912087912087911734e-01,8.712871287128712838e-01
7.901234567901235240e-01,7.027027027027026307e-01,8.514851485148514643e-01,8.222222222222221877e-01,8.823529411764705621e-01
7.901234567901235240e-01,7.027027027027026307e-01,8.686868686868687295e-01,8.222222222222221877e-01,9.038461538461538547e-01
7.901234567901235240e-01,7.027027027027026307e-01,8.686868686868687295e-01,8.222222222222221877e-01,9.038461538461538547e-01
7.901234567901235240e-01,7.027027027027026307e-01,8.571428571428572063e-01,8.314606741573032922e-01,8.867924528301885934e-01
7.901234567901235240e-01,7.027027027027026307e-01,8.571428571428572063e-01,8.314606741573032922e-01,8.867924528301885934e-01
7.901234567901235240e-01,7.027027027027026307e-01,8.571428571428572063e-01,8.505747126436781214e-01,8.703703703703703498e-01
7.999999999999999334e-01,6.842105263157894912e-01,8.571428571428572063e-01,8.372093023255814392e-01,8.703703703703703498e-01
7.901234567901235240e-01,7.012987012987011992e-01,8.571428571428572063e-01,8.571428571428570953e-01,8.703703703703703498e-01
7.999999999999999334e-01,7.012987012987011992e-01,8.571428571428572063e-01,8.372093023255814392e-01,8.785046728971963592e-01
7.999999999999999334e-01,7.249999999999999778e-01,8.571428571428572063e-01,8.470588235294117530e-01,8.952380952380951662e-01
8.192771084337349130e-01,7.560975609756097615e-01,8.775510204081633514e-01,8.470588235294117530e-01,9.400000000000000577e-01
8.433734939759036653e-01,8.045977011494251929e-01,8.775510204081633514e-01,8.674698795180723065e-01,9.484536082474226415e-01
8.333333333333333703e-01,8.089887640449437978e-01,8.775510204081633514e-01,8.641975308641975939e-01,9.583333333333332593e-01
8.372093023255814392e-01,8.048780487804877426e-01,8.865979381443299667e-01,8.571428571428570953e-01,9.494949494949495028e-01
8.235294117647058432e-01,7.804878048780488076e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.484536082474226415e-01
8.333333333333333703e-01,8.095238095238095344e-01,8.888888888888888395e-01,8.571428571428570953e-01,9.484536082474226415e-01
8.333333333333333703e-01,8.095238095238095344e-01,8.888888888888888395e-01,8.571428571428570953e-01,9.484536082474226415e-01
8.333333333333333703e-01,8.095238095238095344e-01,8.888888888888888395e-01,8.571428571428570953e-01,9.484536082474226415e-01
8.333333333333333703e-01,7.951807228915661607e-01,8.888888888888888395e-01,8.571428571428570953e-01,9.387755102040816757e-01
8.333333333333333703e-01,7.804878048780488076e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.333333333333333703e-01,7.804878048780488076e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.333333333333333703e-01,7.804878048780488076e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.333333333333333703e-01,7.804878048780488076e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.333333333333333703e-01,7.804878048780488076e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.901234567901234129e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.901234567901234129e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.901234567901234129e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.749999999999999112e-01,8.800000000000001155e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.901234567901234129e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.901234567901234129e-01,8.888888888888888395e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.749999999999999112e-01,8.800000000000001155e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.749999999999999112e-01,8.800000000000001155e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.749999999999999112e-01,8.800000000000001155e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.749999999999999112e-01,8.800000000000001155e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.749999999999999112e-01,8.800000000000001155e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.571428571428572063e-01,7.654320987654319453e-01,8.800000000000001155e-01,8.470588235294117530e-01,9.387755102040816757e-01
8.470588235294118640e-01,7.749999999999999112e-01,8.800000000000001155e-01,8.470588235294117530e-01,9.387755102040816757e-01
