0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.555555555555556024e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.363636363636363535e-01,0.000000000000000000e+00,8.222222222222221877e-01,2.000000000000000111e-01,7.021276595744680993e-01
2.045454545454545581e-01,2.558139534883721034e-01,8.444444444444444420e-01,5.111111111111110716e-01,6.808510638297872175e-01
6.818181818181817677e-01,4.651162790697674354e-01,8.888888888888888395e-01,4.222222222222222210e-01,6.808510638297872175e-01
7.045454545454545858e-01,5.581395348837209225e-01,7.333333333333332815e-01,4.888888888888888729e-01,6.595744680851063357e-01
7.045454545454545858e-01,6.511627906976744651e-01,6.888888888888888840e-01,5.555555555555555802e-01,6.808510638297872175e-01
7.045454545454545858e-01,6.976744186046511809e-01,6.222222222222222321e-01,5.555555555555555802e-01,6.808510638297872175e-01
7.045454545454545858e-01,7.209302325581394832e-01,6.222222222222222321e-01,5.555555555555555802e-01,6.808510638297872175e-01
7.045454545454545858e-01,7.209302325581394832e-01,6.222222222222222321e-01,5.555555555555555802e-01,7.021276595744680993e-01
7.500000000000000000e-01,7.441860465116278966e-01,5.555555555555555802e-01,5.999999999999999778e-01,7.021276595744680993e-01
7.272727272727272929e-01,7.441860465116278966e-01,5.333333333333333259e-01,5.777777777777777235e-01,7.021276595744680993e-01
7.272727272727272929e-01,7.441860465116278966e-01,5.333333333333333259e-01,5.777777777777777235e-01,6.808510638297872175e-01
7.272727272727272929e-01,7.674418604651163101e-01,5.555555555555555802e-01,6.222222222222222321e-01,6.808510638297872175e-01
7.045454545454545858e-01,7.674418604651163101e-01,5.333333333333333259e-01,6.444444444444444864e-01,7.446808510638297518e-01
7.272727272727272929e-01,7.674418604651163101e-01,5.555555555555555802e-01,6.444444444444444864e-01,7.446808510638297518e-01
7.500000000000000000e-01,7.441860465116278966e-01,6.666666666666666297e-01,6.666666666666666297e-01,7.446808510638297518e-01
7.500000000000000000e-01,7.209302325581394832e-01,7.555555555555555358e-01,6.888888888888888840e-01,8.085106382978722861e-01
7.500000000000000000e-01,7.209302325581394832e-01,8.222222222222221877e-01,6.888888888888888840e-01,8.085106382978722861e-01
7.272727272727272929e-01,7.209302325581394832e-01,8.666666666666666963e-01,7.333333333333332815e-01,8.297872340425531679e-01
7.272727272727272929e-01,7.209302325581394832e-01,8.666666666666666963e-01,7.777777777777777901e-01,8.297872340425531679e-01
7.500000000000000000e-01,7.209302325581394832e-01,8.666666666666666963e-01,8.000000000000000444e-01,8.510638297872340496e-01
7.500000000000000000e-01,7.209302325581394832e-01,8.888888888888888395e-01,8.000000000000000444e-01,8.723404255319149314e-01
7.500000000000000000e-01,7.209302325581394832e-01,8.888888888888888395e-01,8.222222222222221877e-01,8.723404255319149314e-01
7.272727272727272929e-01,7.209302325581394832e-01,8.888888888888888395e-01,8.222222222222221877e-01,8.723404255319149314e-01
7.272727272727272929e-01,6.976744186046511809e-01,8.888888888888888395e-01,8.222222222222221877e-01,8.723404255319149314e-01
7.272727272727272929e-01,6.976744186046511809e-01,8.888888888888888395e-01,8.222222222222221877e-01,8.723404255319149314e-01
7.272727272727272929e-01,6.976744186046511809e-01,8.888888888888888395e-01,8.444444444444444420e-01,9.148936170212765839e-01
7.272727272727272929e-01,6.976744186046511809e-01,8.888888888888888395e-01,8.444444444444444420e-01,9.574468085106383475e-01
7.272727272727272929e-01,7.209302325581394832e-01,8.888888888888888395e-01,8.222222222222221877e-01,9.574468085106383475e-01
7.272727272727272929e-01,7.209302325581394832e-01,8.888888888888888395e-01,8.222222222222221877e-01,9.574468085106383475e-01
7.272727272727272929e-01,7.209302325581394832e-01,8.666666666666666963e-01,8.222222222222221877e-01,9.787234042553191182e-01
7.272727272727272929e-01,6.976744186046511809e-01,8.444444444444444420e-01,8.222222222222221877e-01,1.000000000000000000e+00
7.045454545454545858e-01,6.976744186046511809e-01,8.444444444444444420e-01,8.222222222222221877e-01,1.000000000000000000e+00
7.045454545454545858e-01,6.976744186046511809e-01,8.222222222222221877e-01,8.222222222222221877e-01,1.000000000000000000e+00
6.818181818181817677e-01,6.976744186046511809e-01,8.666666666666666963e-01,8.222222222222221877e-01,9.787234042553191182e-01
6.818181818181817677e-01,6.976744186046511809e-01,8.888888888888888395e-01,8.222222222222221877e-01,9.787234042553191182e-01
7.045454545454545858e-01,6.976744186046511809e-01,8.888888888888888395e-01,8.222222222222221877e-01,9.787234042553191182e-01
7.272727272727272929e-01,6.976744186046511809e-01,9.333333333333333481e-01,7.777777777777777901e-01,1.000000000000000000e+00
6.818181818181817677e-01,7.209302325581394832e-01,1.000000000000000000e+00,7.333333333333332815e-01,9.361702127659574657e-01
7.045454545454545858e-01,6.976744186046511809e-01,9.777777777777777457e-01,7.777777777777777901e-01,9.787234042553191182e-01
6.590909090909090606e-01,6.976744186046511809e-01,9.333333333333333481e-01,7.777777777777777901e-01,1.000000000000000000e+00
6.363636363636363535e-01,6.744186046511627675e-01,9.333333333333333481e-01,7.555555555555555358e-01,1.000000000000000000e+00
6.363636363636363535e-01,6.976744186046511809e-01,9.555555555555556024e-01,7.111111111111111382e-01,1.000000000000000000e+00
6.363636363636363535e-01,6.744186046511627675e-01,9.555555555555556024e-01,6.888888888888888840e-01,1.000000000000000000e+00
6.363636363636363535e-01,7.209302325581394832e-01,9.555555555555556024e-01,6.888888888888888840e-01,1.000000000000000000e+00
6.363636363636363535e-01,7.209302325581394832e-01,9.555555555555556024e-01,6.888888888888888840e-01,1.000000000000000000e+00
5.909090909090909394e-01,7.441860465116278966e-01,9.777777777777777457e-01,6.888888888888888840e-01,1.000000000000000000e+00
5.454545454545454142e-01,7.441860465116278966e-01,9.777777777777777457e-01,6.888888888888888840e-01,1.000000000000000000e+00
5.454545454545454142e-01,7.209302325581394832e-01,9.777777777777777457e-01,6.222222222222222321e-01,1.000000000000000000e+00
5.227272727272727071e-01,6.976744186046511809e-01,9.777777777777777457e-01,7.111111111111111382e-01,1.000000000000000000e+00
5.000000000000000000e-01,7.209302325581394832e-01,9.777777777777777457e-01,6.444444444444444864e-01,1.000000000000000000e+00
6.363636363636363535e-01,6.976744186046511809e-01,9.555555555555556024e-01,6.222222222222222321e-01,1.000000000000000000e+00
